id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
13747	72	male	Highly Engaged	4	98532	Branch	0.708333333333333	4.75	5	3.75	3.75	5	19.468	W WA Non Metro	no	3.83333333333333	4	5	5	4	Domestic abuse	10.6247643267355
13751	39	female	Highly Engaged	4	98532	Branch	-0.708333333333333	2	3.25	2	4.25	3.75	16.638	W WA Non Metro	no	3.83333333333333	4.75	2	4	1	Education	31.3372517342106
13752	74	male	Engaged	6	98516	Branch	0.208333333333333	3.5	4.75	4.25	3.5	4	32.238	Thurston	yes	1.83333333333333	5	1	5	5	Health (i.e. cancer research)	21.0614634453976
13762	28	female	Engaged	5	98531	Branch	0.25	3	2	2	3	1.75	1.515	W WA Non Metro	yes	4.16666666666667	4.5	3	4	5	Domestic abuse	16.6605419642459
13797	39	female	Highly Engaged	4	98557	Branch	-0.791666666666667	1.5	1.25	2.5	2.75	1.25	17.529	W WA Non Metro	yes	2.66666666666667	3	3	3	2	Health (i.e. cancer research)	0
13812	75	female	Not Engaged	3	98589	Branch	0	3	2.5	3.25	3	2	47.197	Thurston	yes	5	5	4	4	4	Domestic abuse	4.40092148115167
13827	63	female	Highly Engaged	4	98125	Branch	0.583333333333333	4	4.5	4.25	3.75	3	32.362	W WA Metro	no	3.33333333333333	3.5	3	3	6	Health (i.e. cancer research)	18.3032865535607
13840	33	female	Not Engaged	4	98512	Branch	0	4	3	3	3.75	3.75	12.362	Thurston	yes	5.66666666666667	5.5	3	3	4	Environment	41.0110547286519
13844	52	male	Engaged	3	98499	Branch	-0.5	4	3.5	4.25	4.25	4.25	4.395	W WA Metro	yes	3.16666666666667	3	2	5	1	Health (i.e. cancer research)	0
13881	57	male	Highly Engaged	8	98501	Branch	0.833333333333333	4.5	4.5	4	2.5	4.5	7.238	Thurston	yes	6	5	2	3	4	Environment	0
13883	36	female	Not Engaged	4	98501	Branch	2.75	4	4.5	1	1	2.5	3.921	Thurston	yes	5.16666666666667	6	3	3	6	Human/Civil rights	14.8376205998138
13938	26	male	Engaged	4	98103	Branch	0.541666666666667	3.25	1.5	1.75	2	1.75	1.622	W WA Metro	yes	5.16666666666667	4.75	1	4	4	Education	7.61867312858422
13939	64	female	Not Engaged	3	98589	Branch	1.95833333333333	4.75	4.5	3.25	2	2.75	19.132	Thurston	yes	5.16666666666667	5.75	4	5	6	Environment	14.8376205998138
13959	65	male	Not Engaged	4	98118	Branch	1.79166666666667	3.75	5	2.5	2.75	2.5	38.896	W WA Metro	no	5.66666666666667	6	4	4	6	Environment	40.2138488921721
13989	62	female	Engaged	5	98498	Branch	2.08333333333333	5	4.5	2.75	1.75	3.5	25.595	W WA Metro	no	6	5	3	3	6	Environment	47.8923711189973
14081	52	female	Engaged	3	NA	Branch	0.25	4.25	2.75	3.75	3.5	2.5	14.038	E WA Non Metro	yes	3.83333333333333	5	3	4	5	Education	4.40092148115167
14084	63	female	Highly Engaged	2	98512	Branch	0.458333333333333	4.75	5	4.25	4.5	4.5	4.526	Thurston	no	3	4.75	3	5	5	Domestic abuse	16.7450595773884
14175	60	other	Not Engaged	6	98204	Other	1.5	5	3.5	2.75	2.25	3.25	1.132	W WA Metro	yes	4.83333333333333	4.25	2	2	6	Hunger/Poverty	40.7824719798184
14650	51	male	Highly Engaged	3	98509	Branch	0.458333333333333	3.75	4.5	3	3.75	4.25	31.367	Thurston	yes	3.83333333333333	3	5	6	3	Hunger/Poverty	10.6247643267355
14685	63	female	Not Engaged	4	98840	Loan	0.25	5	4.5	3.75	4.75	5	4.668	E WA Non Metro	yes	5.5	5.75	4	4	6	Animal rights	52.0970633909671
14702	52	female	Highly Engaged	5	98501	Branch	-0.125	3.25	4.5	3.5	4.75	3.75	3.195	Thurston	no	4.16666666666667	4.75	3	3	4	Education	24.1749639545511
14727	60	female	Engaged	6	98021	Branch	2.33333333333333	4.75	4.25	2.75	2.25	1.5	30.093	W WA Metro	no	5.33333333333333	5	5	3	4	Environment	39.5563753474104
14731	58	female	Highly Engaged	3	98229	Loan	1.41666666666667	5	4.5	3.5	2.75	3.75	1.868	W WA Non Metro	yes	5.66666666666667	5.75	3	3	6	Health (i.e. cancer research)	28.6801365739818
14736	71	female	Not Engaged	2	99022	Branch	0.416666666666667	4.5	3.5	3.5	3	4.25	2.608	E WA Metro	no	3.5	5	5	5	5	Health (i.e. cancer research)	4.40092148115167
14746	72	female	Highly Engaged	2	98382	Branch	-0.083333333333333	4	4.5	4.5	4	4.5	40.567	W WA Non Metro	yes	5.16666666666667	5	3	3	5	Hunger/Poverty	14.8376205998138
14753	41	male	Highly Engaged	4	98208	Branch	0.5	4.75	4.25	4.75	4	3.25	28.162	W WA Metro	no	5.16666666666667	5.75	5	5	5	Animal rights	22.456293728398
14755	34	male	Engaged	3	98383	Branch	0.291666666666667	3.75	4	3.5	4	3.25	3.03	W WA Non Metro	yes	2.5	4.75	3	6	4	Law enforcement	39.6162244456514
14769	74	female	Highly Engaged	2	98105	Branch	1.5	4.75	4.25	3.25	2.25	3.5	33.762	W WA Metro	yes	5.5	5	3	3	6	Environment	21.0614634453976
14784	52	female	Highly Engaged	6	98103	Branch	1.375	5	4.75	3.5	3.5	3.5	20.732	W WA Metro	yes	5	5.5	5	4	5	Homelessness	39.5563753474104
14854	77	female	Engaged	6	98011	Branch	1.45833333333333	4.5	3.75	3.25	3	1.75	9.447	W WA Metro	yes	5.33333333333333	5	4	4	6	Human/Civil rights	76.6429222812557
14900	24	female	Highly Engaged	3	98512	Branch	0.25	5	4.5	3.5	5	5	9.723	Thurston	no	6	6	1	5	6	Hunger/Poverty	31.2810283885611
14914	61	male	Not Engaged	3	98513	Loan	0.5	4.5	4.5	4.25	3.5	4.25	3.244	Thurston	yes	2.66666666666667	4.25	1	5	2	Specify	42.1811369679878
14975	47	female	Not Engaged	2	98030	Loan	0.666666666666667	5	5	4	4.5	4.5	4.699	W WA Metro	no	3	4.5	4	5	2	Animal rights	28.6801365739818
15057	63	male	Not Engaged	4	98576	Branch	0.541666666666667	4.5	3.75	3.75	3.75	3.25	5.118	Thurston	no	4.33333333333333	5.25	5	4	5	Hunger/Poverty	10.1121556321612
15082	52	male	Highly Engaged	3	98503	Branch	0.291666666666667	4.5	3.25	4	3.25	3.5	6.463	Thurston	no	5.16666666666667	6	6	6	6	Domestic abuse	4.72546496765254
15147	72	female	Engaged	6	99163	Branch	0.833333333333333	4	4	3.25	2.75	3.5	23.962	E WA Non Metro	no	5.5	4.75	2	6	4	Education	9.12638644880421
15179	53	female	Highly Engaged	3	98506	Branch	1.5	4.25	3.25	2.25	2.75	1.75	17.205	Thurston	no	3.33333333333333	5	2	3	6	Domestic abuse	15.350229294388
15196	60	female	Engaged	6	98273	Branch	1.08333333333333	4	3.5	3.5	2.5	2	10.195	W WA Non Metro	no	5.83333333333333	5.5	4	4	4	Environment	43.715494138162
15319	24	female	Engaged	4	98012	Branch	1.75	3.25	3.25	1.5	1.75	1.25	22.86	W WA Metro	no	4	4.25	2	4	4	Environment	20.022660323062
15347	65	male	Highly Engaged	4	98506	Branch	-0.166666666666667	2.25	2.75	3	2.75	2.25	13.655	Thurston	yes	4.16666666666667	5.5	3	5	5	Human/Civil rights	20.6600987669946
15389	74	female	Not Engaged	3	98506	Branch	0.125	4.25	5	4.25	4.75	4.5	24.014	Thurston	yes	3.66666666666667	4.5	2	5	4	Health (i.e. cancer research)	28.7399856722228
15407	27	male	Highly Engaged	3	98203	Branch	0.875	4	3.75	3.75	2.75	2.5	0.808	W WA Metro	no	3.83333333333333	4.5	3	1	3	Education	31.2810283885611
15469	34	female	Highly Engaged	4	98579	Branch	0.625	4	3.75	2.75	3.25	3.75	7.277	Thurston	yes	5.33333333333333	5	2	2	2	Law enforcement	21.0614634453976
15516	66	female	Highly Engaged	6	98115	Branch	2.125	4.5	4.25	3.5	2.5	0.75	16.688	W WA Metro	yes	3.83333333333333	4.25	4	2	4	Homelessness	4.40092148115167
15560	45	female	Highly Engaged	3	98503	Branch	0.791666666666667	4	3.75	3.5	3	2.75	11.899	Thurston	yes	3.66666666666667	3.75	4	3	5	Health (i.e. cancer research)	16.6605419642459
15561	74	female	Engaged	4	98296	Branch	1.58333333333333	4.75	4.25	4	2.25	2.5	33.005	W WA Metro	yes	5.5	5.75	4	4	6	Human/Civil rights	23.0287515212132
15655	61	female	Highly Engaged	3	98445	Loan	0.458333333333333	4.5	4.25	4.25	3.75	3.75	0.778	W WA Metro	yes	4	4.75	3	6	6	Animal rights	33.3325325018267
15688	44	female	Highly Engaged	6	98506	Branch	1.04166666666667	2.75	3.5	1.75	1.5	3	20.512	Thurston	no	5.5	5.25	3	5	5	Environment	16.335998477745
15751	43	female	Engaged	3	98501	Branch	-0.166666666666667	4.25	4.25	4	4.75	4.5	1.814	Thurston	no	4.5	4.5	4	6	5	Health (i.e. cancer research)	0
15766	58	female	Highly Engaged	4	98053	Branch	0.458333333333333	4	3.25	4	3	2.5	29.016	W WA Metro	yes	4.33333333333333	4.25	3	4	5	Health (i.e. cancer research)	0
15770	57	female	Engaged	2	NA	Branch	0.708333333333333	3.25	3.5	2.75	3	2.25	29.679	E WA Non Metro	yes	3.66666666666667	4.5	3	5	5	Hunger/Poverty	4.40092148115167
15777	67	male	Highly Engaged	4	98503	Branch	0.0416666666666665	3.75	3	4.5	2.5	3	29.964	Thurston	yes	4	3.5	3	4	3	Homelessness	29.369963658395
15816	38	female	Highly Engaged	2	98584	Branch	0.666666666666667	4.25	4.25	3.75	3.75	3.25	7.345	W WA Non Metro	yes	5	4.5	6	3	6	Law enforcement	4.72546496765254
15824	62	female	Not Engaged	3	98513	Branch	1.95833333333333	4.5	3.75	3	1.75	1.75	7.419	Thurston	yes	3.66666666666667	4.75	1	4	6	Human/Civil rights	43.3273494013256
15827	43	male	Engaged	4	98902	Branch	-0.333333333333333	4	4	5	4.75	3.25	16.578	E WA Non Metro	no	4.33333333333333	5.5	6	5	6	Law enforcement	11.5337123181904
15835	33	female	Not Engaged	4	99122	Branch	-0.25	4.25	3.25	3.75	4.5	3.75	18.342	E WA Non Metro	yes	5.16666666666667	5.75	2	6	5	Law enforcement	10.1121556321612
15849	54	male	Engaged	3	NA	Branch	0.833333333333333	3.75	4.75	4.25	3.75	2.25	23.811	W WA Metro	yes	4	5.5	2	2	4	Law enforcement	21.0614634453976
15868	36	male	Engaged	4	99163	Branch	-0.5	2	1.5	3.5	2	1.25	2.014	E WA Non Metro	no	3.16666666666667	3.25	3	5	3	Education	15.350229294388
15888	57	female	Not Engaged	3	99033	Branch	0.375	4	2.75	2.25	3	3.75	6.712	E WA Non Metro	no	2.66666666666667	4.5	2	5	2	Specify	33.9900060465884
15897	61	female	Highly Engaged	3	98541	Branch	0.541666666666667	4.25	4.5	3.75	4.25	3.5	8.564	W WA Non Metro	yes	4.83333333333333	4	3	5	6	Homelessness	37.5048712341449
15910	63	female	Highly Engaged	2	98321	Branch	0.375	4.75	5	5	4.25	4.25	8.841	W WA Metro	yes	3	3.75	6	1	6	Health (i.e. cancer research)	28.7399856722228
15912	73	male	Engaged	3	98944	Branch	0.083333333333333	5	4.5	4.75	4.5	4.75	1.786	E WA Non Metro	yes	4.16666666666667	4.25	1	5	2	Hunger/Poverty	9.12638644880421
15922	58	female	Highly Engaged	6	98466	Branch	-0.416666666666667	3	5	3.25	5	5	12.49	W WA Metro	yes	3.16666666666667	5	1	4	3	Homelessness	56.7171057791604
15923	27	female	Not Engaged	3	NA	Loan	0	0	0	0	0	0	2.307	E WA Non Metro	no	1	1	1	1	1	Hunger/Poverty	0
15928	28	female	Not Engaged	4	NA	Branch	2.54166666666667	4.25	4.5	2.5	0.75	2.25	18.518	W WA Metro	no	5.33333333333333	4.75	6	1	6	Education	12.3441380962368
15950	29	female	Highly Engaged	4	98109	Branch	0.625	4.75	4.5	3.75	4	4.25	10.301	W WA Metro	no	4.5	4.5	3	4	5	Education	9.12638644880421
15978	62	female	Engaged	3	98332	Branch	0.083333333333333	4	4.5	4.5	4.5	3.5	10.318	W WA Metro	yes	4.5	5	2	4	6	Education	4.40092148115167
15985	73	female	Highly Engaged	4	98516	Branch	0.208333333333333	4.5	4.25	4	4	4.5	6.436	Thurston	no	5.5	5	2	2	5	Domestic abuse	36.358658800807
16007	68	female	Not Engaged	5	98501	Branch	2.70833333333333	4	3.75	1.5	0.75	1.25	9.685	Thurston	yes	5.5	5.25	6	1	6	Domestic abuse	85.4676569414188
16112	28	female	Highly Engaged	4	NA	Branch	-0.291666666666667	3.25	3.5	3.25	4	3.75	11.562	E WA Non Metro	no	2.66666666666667	4	2	4	5	Human/Civil rights	18.3032865535607
16359	21	female	Not Engaged	3	NA	Branch	0.458333333333333	4.25	4	3.75	3.75	3.5	4.132	Thurston	no	4.66666666666667	4	5	4	6	Human/Civil rights	18.1152213454873
16372	62	female	Engaged	3	98501	Branch	2.58333333333333	5	4.5	1.75	1.75	3	4.833	Thurston	no	3.66666666666667	4.5	3	5	6	Human/Civil rights	14.8376205998138
16430	69	female	Highly Engaged	7	98112	Branch	0.916666666666667	4	4	2.5	2.75	4	13.427	W WA Metro	yes	5	5	4	4	6	Environment	14.8376205998138
16450	61	male	Not Engaged	5	98926	Loan	0.125	4.5	3.75	4	4	4	1.477	E WA Non Metro	yes	3.83333333333333	4	3	4	5	Education	15.350229294388
16488	86	female	Engaged	4	98115	Branch	1.75	4.75	4.25	3.75	2.75	1.75	1.756	W WA Metro	no	4.5	4.5	2	5	3	Health (i.e. cancer research)	4.40092148115167
16699	68	male	Engaged	6	99163	Branch	2.58333333333333	3	4.5	1.5	0.25	1.75	31.597	E WA Non Metro	yes	4.83333333333333	4.75	5	5	6	Human/Civil rights	22.456293728398
16700	28	male	Engaged	4	98272	Branch	0.375	4	3.25	3	2.75	4	9.447	W WA Metro	no	4.66666666666667	4.25	1	4	5	Hunger/Poverty	9.12638644880421
16709	46	female	Not Engaged	2	98501	Branch	0.0833333333333335	3.75	4.25	4	3.75	4	18.419	Thurston	yes	4.33333333333333	5	1	4	3	Hunger/Poverty	9.12638644880421
16736	61	female	Not Engaged	4	98513	Other	1.25	4.75	3.75	2.25	3	3.75	2.052	Thurston	no	4	4.5	2	4	5	Hunger/Poverty	10.6247643267355
16776	85	male	Not Engaged	4	98503	Branch	0.541666666666667	4.25	4.5	4.25	4	3.25	9.811	Thurston	yes	5.5	5.5	5	3	4	Hunger/Poverty	21.0614634453976
16793	49	other	Not Engaged	4	98501	Branch	0.666666666666667	4.5	4.5	4	3.75	3.75	0.036	Thurston	yes	4.83333333333333	4.25	2	4	3	Specify	13.5501996278156
17004	45	female	Not Engaged	2	98103	Branch	1.29166666666667	2.75	3.5	1.75	1.75	2	4.055	W WA Metro	no	6	5.5	2	1	5	Homelessness	9.12638644880421
17027	31	female	Engaged	7	98188	Other	1.58333333333333	4	4.5	2.5	2.5	3	1.332	W WA Metro	yes	4.66666666666667	6	4	5	6	Education	47.8923711189973
17089	24	male	Not Engaged	6	99163	Branch	-0.166666666666667	2.25	3.25	3.5	2.75	2.5	2.397	E WA Non Metro	yes	3.66666666666667	5.75	3	3	6	Education	32.7794062664923
17457	56	female	Highly Engaged	3	98204	Loan	2.33333333333333	5	4.5	2.5	2.75	2	1.507	W WA Metro	no	4.16666666666667	5.75	4	5	6	Homelessness	28.6801365739818
17479	59	female	Highly Engaged	3	98502	Branch	0	5	4.5	4.25	5	5	23.477	Thurston	no	3.33333333333333	5	5	3	5	Education	12.4039871944777
17485	65	female	Engaged	6	98275	Branch	0.375	3.5	3.25	3	2.5	3.5	27.658	W WA Metro	yes	5.16666666666667	5.75	4	4	5	Domestic abuse	4.40092148115167
17498	45	male	Highly Engaged	6	98155	Branch	-0.375	3.75	4.5	5	4.75	3.75	12.433	W WA Metro	yes	3.66666666666667	4.25	2	5	6	Human/Civil rights	39.4721593099605
17506	26	male	Not Engaged	6	99163	Branch	1	3.5	4.5	4	2.75	2.25	0.26	E WA Non Metro	no	4.83333333333333	4.25	3	5	4	Education	10.4366991186621
17514	22	female	Highly Engaged	3	98502	Branch	-0.458333333333333	3.75	4	4.25	5	3.75	3.375	Thurston	no	5.5	6	3	6	6	Health (i.e. cancer research)	18.9368902923243
17528	53	male	Engaged	8	98387	Branch	-0.25	3.5	3.5	4	3.75	3.5	15.518	W WA Metro	yes	5.66666666666667	5	3	5	5	Environment	16.7450595773884
17530	57	female	Not Engaged	3	98445	Branch	0.416666666666667	3.75	4.25	3.75	3.25	3.75	13.849	W WA Metro	no	3.83333333333333	4.5	3	5	3	Health (i.e. cancer research)	4.40092148115167
17545	68	female	Engaged	6	99203	Branch	1.95833333333333	3.5	4.25	2.5	1.5	1.75	15.627	E WA Metro	yes	4	5	4	4	4	Hunger/Poverty	19.4494989868985
17548	27	female	Not Engaged	2	98203	Other	1.375	4.25	3.5	2.5	3.25	1.75	1.236	W WA Metro	no	3.66666666666667	4.75	3	4	6	Hunger/Poverty	22.1546419397569
17576	63	other	Highly Engaged	4	98503	Branch	0.291666666666667	4.5	4.75	4.25	4.5	4.25	40.244	Thurston	yes	5.66666666666667	4.5	1	3	6	Health (i.e. cancer research)	11.9350769965934
17582	55	female	Highly Engaged	8	98087	Branch	1.375	3.5	3.75	2	2.5	2.25	5.753	W WA Metro	no	5.33333333333333	4.5	4	3	6	Hunger/Poverty	15.350229294388
17649	65	female	Engaged	5	99216	Branch	0.958333333333333	5	4.25	3.75	3.75	3.5	14.011	E WA Metro	yes	6	5.5	5	4	6	Education	57.0891721560781
17654	67	female	Highly Engaged	5	98501	Branch	-0.291666666666667	3	4.25	4.25	4	3.5	16.616	Thurston	no	4.66666666666667	5.5	3	2	6	Education	4.40092148115167
17662	65	male	Not Engaged	6	99203	Branch	1.125	3.75	4	2.75	2.75	2.75	29.573	E WA Metro	no	4	5.25	5	6	5	Hunger/Poverty	4.40092148115167
17669	67	male	Highly Engaged	5	98103	Branch	2.04166666666667	2.75	4.5	0.75	2.25	1.75	17.425	W WA Metro	yes	4.33333333333333	4.5	6	2	6	Health (i.e. cancer research)	9.12638644880421
17682	63	male	Not Engaged	6	98503	Branch	1.125	4.75	4	3.5	2.25	4	27.447	Thurston	yes	4.66666666666667	5	4	5	6	Animal rights	25.1607331379081
17699	52	female	Highly Engaged	4	99022	Branch	0.125	4.75	4	4.25	4.5	4	6.66	E WA Metro	yes	3.5	4.75	1	6	6	Hunger/Poverty	30.1348159552232
17701	53	female	Engaged	3	98509	Branch	0.958333333333333	4	3.75	3.75	1.75	3.25	16.742	Thurston	yes	4.66666666666667	5.25	2	3	6	Environment	29.8861981055606
17703	52	male	Highly Engaged	1	98837	Branch	0.458333333333333	4.5	3.75	4	3.75	3.25	5.255	E WA Non Metro	no	1.5	4	1	5	6	Health (i.e. cancer research)	10.4366991186621
17711	58	male	Not Engaged	2	98377	Branch	1.41666666666667	4.25	4.75	4	2.75	2.5	11.953	W WA Non Metro	yes	1.83333333333333	5.75	2	5	6	Human/Civil rights	20.6600987669946
17712	51	female	Highly Engaged	4	98506	Branch	0.0833333333333335	3.75	3.25	3.75	3.5	3	23.016	Thurston	no	4.16666666666667	4.75	3	4	5	Environment	0
17715	70	female	Highly Engaged	5	98532	Branch	-0.416666666666667	3.25	4.25	4.5	4	4	32.011	W WA Non Metro	yes	4.33333333333333	5	5	5	6	Specify	6.22384284558378
17724	62	female	Not Engaged	2	98329	Branch	0.333333333333333	4.5	4.5	4.5	3.75	4.25	22.811	W WA Metro	no	3.5	3.5	4	4	3	Animal rights	14.8376205998138
17730	31	other	Not Engaged	3	98277	Loan	0.458333333333333	3.25	3	4	2.75	1.25	0.137	W WA Non Metro	no	3.83333333333333	4	3	4	5	Education	16.7450595773884
17745	63	male	Not Engaged	3	98466	Loan	0.666666666666667	4.75	4.75	4.5	3.25	4.5	1.595	W WA Metro	no	4.16666666666667	6	2	6	6	Homelessness	14.8376205998138
17754	33	female	Engaged	4	98258	Branch	1.83333333333333	3.75	3.25	2.25	1.5	1.25	14.216	W WA Metro	yes	3.83333333333333	4.75	4	3	6	Domestic abuse	9.12638644880421
17756	49	male	Highly Engaged	3	98579	Branch	-0.041666666666667	4.25	4	4.5	4	4	5.06	Thurston	yes	5	4.75	4	5	4	Environment	28.6801365739818
17761	64	other	Highly Engaged	5	98374	Branch	0.958333333333333	4.75	5	4	3.25	4.5	20.233	W WA Metro	no	5.5	6	6	1	6	Environment	26.3713329180041
17763	68	female	Not Engaged	3	98533	Branch	2.04166666666667	4.75	4.5	2.75	3.25	1.75	43.123	W WA Non Metro	yes	4.16666666666667	5	3	4	6	Human/Civil rights	15.350229294388
17767	33	female	Engaged	4	99027	Other	0.791666666666667	4.75	4.5	4.75	2.75	4	0.364	E WA Metro	no	5.66666666666667	5	3	4	6	Health (i.e. cancer research)	4.72546496765254
17775	31	male	Engaged	8	98106	Branch	0.083333333333333	4.5	4.5	4.5	4.5	4.25	14.266	W WA Metro	no	5	4	6	4	6	Hunger/Poverty	4.40092148115167
17778	59	female	Engaged	6	98502	Branch	2.83333333333333	4.5	4.5	1.75	2.5	0.75	4.685	Thurston	no	6	6	5	5	6	Hunger/Poverty	9.12638644880421
17779	72	male	Not Engaged	4	98531	Branch	1.58333333333333	5	4.5	3.5	3	3	15.104	W WA Non Metro	yes	4.16666666666667	4.75	3	5	4	Human/Civil rights	16.8049086756294
17780	41	female	Highly Engaged	7	99163	Branch	1.41666666666667	3.5	4	3.5	1.75	1.75	12.849	E WA Non Metro	yes	5.5	5.25	5	2	4	Hunger/Poverty	0
17782	54	female	Not Engaged	4	98465	Loan	0.5	2.5	3.5	2.75	2.75	2	0.923	W WA Metro	no	5.16666666666667	4	2	4	6	Hunger/Poverty	16.335998477745
17793	37	female	Highly Engaged	4	99212	Loan	0.458333333333333	3.75	3.5	4	2.75	2.75	2.326	E WA Metro	no	3.66666666666667	3.75	2	2	6	Health (i.e. cancer research)	16.7450595773884
17795	42	female	Not Engaged	2	98502	Branch	1.29166666666667	3	2.75	1	1.75	2	11.797	Thurston	yes	3.66666666666667	3.5	3	4	4	Health (i.e. cancer research)	0
17798	38	other	Engaged	8	98110	Branch	3.79166666666667	4.5	3.75	0.5	0.25	0.25	12.471	W WA Non Metro	yes	6	6	2	2	6	Human/Civil rights	15.350229294388
17803	54	male	Engaged	8	98502	Branch	1.04166666666667	5	4.25	3	3	4.75	18.066	Thurston	yes	6	5.25	1	5	6	Animal rights	15.350229294388
17805	47	female	Not Engaged	4	99163	Branch	-0.208333333333333	4	3.75	4.25	4.5	3.5	12.888	E WA Non Metro	yes	2.33333333333333	3.25	3	5	4	Specify	31.8534861813763
17808	49	female	Highly Engaged	6	98177	Branch	2.04166666666667	4	4.25	2.25	3	1	9.249	W WA Metro	no	5	5	3	3	6	Health (i.e. cancer research)	6.22384284558378
17809	67	female	Engaged	3	98512	Branch	1.45833333333333	4.5	3.75	3	2.25	2.75	32.986	Thurston	yes	4.5	5	6	5	5	Homelessness	22.9689024229722
17815	33	male	Not Engaged	4	98513	Branch	0.666666666666667	3.75	3.75	2.75	3.5	3	3.545	Thurston	yes	4.83333333333333	4.5	3	6	6	Education	0
17816	57	female	Highly Engaged	5	98501	Branch	1	3.75	3.75	3.25	3.5	1.5	24.847	Thurston	yes	3.66666666666667	4.75	2	4	4	Health (i.e. cancer research)	0
17817	65	male	Engaged	6	98502	Branch	2.20833333333333	4.75	4	2	1.5	3	15.282	Thurston	yes	4.83333333333333	5	2	3	6	Homelessness	76.4144534601607
17821	18	male	Not Engaged	4	98512	Branch	-0.25	3.5	2.5	3.25	3.25	3.25	7.274	Thurston	no	4.16666666666667	5	3	5	3	Education	9.12638644880421
17826	37	female	Not Engaged	3	98577	Loan	0.666666666666667	4.5	4	3.75	3.75	3.25	7.121	W WA Non Metro	no	4	5.25	3	4	6	Health (i.e. cancer research)	4.40092148115167
17836	26	female	Not Engaged	4	98513	Other	0.583333333333333	4.25	3.25	3.5	2.5	3.5	1.37	Thurston	no	3.83333333333333	3.75	3	3	5	Animal rights	7.61867312858422
17860	65	female	Engaged	5	98532	Branch	1.29166666666667	3.5	3.75	2.75	3	1.25	25.951	W WA Non Metro	yes	4.16666666666667	3.5	2	4	6	Health (i.e. cancer research)	28.7399856722228
17884	57	female	Highly Engaged	4	98023	Branch	1.125	4	4.25	2.75	3.5	2.75	6.581	W WA Metro	no	4.16666666666667	4.5	2	2	6	Arts & culture	15.350229294388
17891	56	male	Highly Engaged	6	98502	Branch	0.166666666666667	3.75	3.75	4	3.25	3.5	11.915	Thurston	yes	4.33333333333333	4.75	1	3	6	Education	18.3032865535607
17893	72	female	Engaged	4	98506	Branch	0.0833333333333335	3.5	2.5	1	3.75	4	24.786	Thurston	yes	5	4	3	4	5	Specify	36.5021424288912
17898	37	male	Engaged	4	98516	Branch	0.166666666666667	4.75	4.75	4.75	4.25	4.75	1.844	Thurston	no	4.16666666666667	5.25	3	3	6	Education	4.40092148115167
17905	62	female	Highly Engaged	6	98501	Branch	2.375	3.75	4	2.25	1	1.25	30.868	Thurston	yes	5.33333333333333	5	3	4	6	Specify	32.5951757635879
17906	18	female	Engaged	2	98501	Branch	3.70833333333333	4	4.25	0.25	0.25	0.75	18.762	Thurston	no	4.33333333333333	5	3	6	6	Homelessness	51.924167533659
17907	69	male	Not Engaged	6	98335	Other	3.04166666666667	4.25	4.5	1.25	1.5	1.25	1.101	W WA Metro	yes	5.16666666666667	5.25	5	2	6	Specify	20.022660323062
17908	44	female	Highly Engaged	6	98028	Branch	0.416666666666667	2.5	2	1.75	2.5	1.25	16.573	W WA Metro	yes	4.33333333333333	4.75	1	4	5	Law enforcement	9.12638644880421
17913	59	male	Not Engaged	2	98012	Loan	0.0833333333333335	3.5	3.5	4	3	3.25	0.403	W WA Metro	yes	4.5	3.5	4	5	4	Hunger/Poverty	0
17914	57	male	Highly Engaged	4	99163	Branch	1.33333333333333	3.75	4.25	3.75	2.75	1.5	29.208	E WA Non Metro	yes	3.33333333333333	4.5	5	5	6	Environment	49.0217378581771
17916	19	male	Engaged	3	98501	Branch	2.125	3.5	4.25	1.5	2.5	1.25	1.86	Thurston	no	4.83333333333333	4.5	4	4	5	Education	28.2787718955788
17917	51	female	Engaged	8	98107	Branch	1.70833333333333	3.75	3.5	1.5	1.75	2.5	18.647	W WA Metro	yes	4.83333333333333	4.25	1	3	6	Animal rights	30.1348159552232
17921	64	female	Engaged	4	98036	Branch	2.20833333333333	3.75	4.5	1	2.75	2	25.315	W WA Metro	yes	3.83333333333333	4	4	4	6	Specify	9.12638644880421
17924	40	other	Highly Engaged	4	98642	Branch	-0.166666666666667	2.75	1.75	2	3	2.25	12.389	W WA Non Metro	yes	3.66666666666667	4	2	4	5	Animal rights	0
17934	61	female	Highly Engaged	3	98283	Branch	0.958333333333333	4.5	4.75	4.5	3	3.5	39.496	W WA Non Metro	no	4	5.5	5	5	6	Education	33.3325325018267
17942	46	female	Highly Engaged	6	98512	Branch	1.375	5	3.25	2.5	1.75	4	5.847	Thurston	yes	5.5	5.75	3	5	4	Domestic abuse	10.1121556321612
17962	28	male	Highly Engaged	3	98115	Branch	0.625	0.75	3.5	1.25	1.75	1.5	12.408	W WA Metro	no	4.16666666666667	5.5	3	3	6	Environment	0
17969	24	female	Highly Engaged	4	98512	Branch	1.91666666666667	4.5	4	3.5	2.75	0.75	10.737	Thurston	no	3.33333333333333	4.75	4	3	6	Education	22.456293728398
17976	39	female	Not Engaged	4	99206	Branch	1.16666666666667	4	4	3	3.25	2.25	4.258	E WA Metro	no	3.66666666666667	6	2	3	2	Environment	16.8049086756294
